book_id,title,authors,average_rating,sentiment_score,sentiment_label
22369,"All-Star Superman, Vol. 1","Grant Morrison, Frank Quitely",4.06,0.3612,neutral
12177850,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",George R.R. Martin,4.63,-0.5859,negative
16158558,"Dark Witch (The Cousins O'Dwyer Trilogy, #1)",Nora Roberts,3.91,-0.3612,neutral
7198988,"Dark Flame (The Immortals, #4)",Alyson Noel,3.73,0.0,neutral
25734248,The Widow,Fiona Barton,3.49,0.0,neutral
6255144,"The Black Circle (The 39 Clues, #5)",Patrick Carman,4.0,0.0,neutral
15820748,"The Prince (The Selection, #0.5)",Kiera Cass,3.93,0.0,neutral
16069030,"The Winner's Curse (The Winner's Trilogy, #1)",Marie Rutkoski,4.03,-0.5423,negative
71332,Push,Sapphire,3.82,0.0,neutral
17465515,The Story of a New Name (The Neapolitan Novels #2),"Elena Ferrante, Ann Goldstein",4.37,0.0,neutral
70539,"2010: Odyssey Two (Space Odyssey, #2)",Arthur C. Clarke,3.89,0.0,neutral
6406018,"Soul Eater, Vol. 01 (Soul Eater, #1)",Atsushi Ohkubo,4.3,0.0,neutral
15803059,Ordinary Grace,William Kent Krueger,4.14,0.4215,neutral
14839,Last Man Standing,David Baldacci,4.03,0.0,neutral
118944,American Born Chinese,Gene Luen Yang,3.88,0.0,neutral
1335184,Peter Pan (A Little Golden Book),"Eugene Bradley Coco, Ron Dias, Walt Disney Company",4.32,0.0,neutral
15990969,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",K.A. Tucker,4.16,0.0,neutral
7141642,The Thousand Autumns of Jacob de Zoet,David Mitchell,4.03,0.0,neutral
18525,Dr. Faustus,Christopher Marlowe,3.79,0.0,neutral
84145,Dance with the Devil (Dark-Hunter #3),Sherrilyn Kenyon,4.39,-0.6597,negative
6614,Lipstick Jungle,Candace Bushnell,3.39,0.0,neutral
79379,"Violets Are Blue (Alex Cross, #7)",James Patterson,3.94,0.0,neutral
180116,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!","Anthony Robbins, Tony Robbins, Frederick L. Covan",4.1,0.2244,neutral
30246,"Blue Moon (Anita Blake, Vampire Hunter, #8)",Laurell K. Hamilton,4.04,0.0,neutral
30242,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",Laurell K. Hamilton,4.07,0.0,neutral
19286669,"The Silent Sister (Riley MacPherson, #1)",Diane Chamberlain,3.93,0.0,neutral
9597,Player Piano,Kurt Vonnegut Jr.,3.85,0.0,neutral
10155,"The Lost World (Professor Challenger, #1)",Arthur Conan Doyle,3.92,-0.2023,neutral
34511,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",Terry Pratchett,4.18,0.0,neutral
60931,Kindred,Octavia E. Butler,4.18,0.0,neutral
8282,"The Long Winter (Little House, #6)","Laura Ingalls Wilder, Garth Williams",4.16,0.0,neutral
525488,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life","Henry Cloud, John Townsend",4.19,0.128,neutral
17378508,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,4.32,0.0,neutral
43945,Portnoy's Complaint,"Philip Roth, Luca Marinelli",3.69,-0.296,neutral
815716,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,"John C. Maxwell, Zig Ziglar",4.12,0.0,neutral
51019,Cat's Eye,Margaret Atwood,3.92,0.0,neutral
15783307,"The Perfect Game (The Perfect Game, #1)",J. Sterling,3.97,0.8126,positive
7540092,"Monsters of Men (Chaos Walking, #3)",Patrick Ness,4.25,0.0,neutral
8647,"Shadow of the Giant (Ender's Shadow, #4)",Orson Scott Card,3.98,0.0,neutral
10128428,Wonderstruck,Brian Selznick,4.16,0.0,neutral
748862,Simple Abundance:  A Daybook of Comfort and Joy,Sarah Ban Breathnach,3.96,0.4019,neutral
9917938,"Blood Red Road (Dust Lands, #1)",Moira Young,3.94,0.0,neutral
13131,"The 6th Target (Women's Murder Club, #6)","James Patterson, Maxine Paetro",4.02,-0.6908,negative
40395,"A Princess of Mars (Barsoom, #1)","Edgar Rice Burroughs, John Seelye",3.8,0.0,neutral
17262203,"MaddAddam (MaddAddam, #3)",Margaret Atwood,3.98,0.0,neutral
77770,"These Happy Golden Years (Little House, #8)","Laura Ingalls Wilder, Garth Williams",4.17,0.5719,positive
19596,Color: A Natural History of the Palette,Victoria Finlay,3.74,0.3612,neutral
5357,Skipping Christmas,John Grisham,3.47,0.0,neutral
24244,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",Michael Connelly,4.05,0.0,neutral
12022079,Home Front,Kristin Hannah,4.12,0.0,neutral
16117506,"Beautiful Stranger (Beautiful Bastard, #2)",Christina Lauren,4.24,0.1027,neutral
127459,"The Sweet Far Thing (Gemma Doyle, #3)",Libba Bray,3.97,0.4588,neutral
5197,A Lesson Before Dying,Ernest J. Gaines,3.93,0.0,neutral
178357,SantaLand Diaries,David Sedaris,4.33,0.0,neutral
24820165,See Me,Nicholas Sparks,3.93,0.0,neutral
7415016,"Mini Shopaholic (Shopaholic, #6)",Sophie Kinsella,3.7,0.0,neutral
857448,Harry the Dirty Dog,"Gene Zion, Margaret Bloy Graham",4.17,-0.4404,neutral
18144115,All Fall Down,Jennifer Weiner,3.61,0.0,neutral
393199,Down and Out in Paris and London,George Orwell,4.1,0.0,neutral
6081685,"Maid-sama! Vol. 01 (Maid-sama!, #1)",Hiro Fujiwara,4.4,0.0,neutral
381102,Griffin and Sabine (Griffin & Sabine #1),Nick Bantock,4.01,0.0,neutral
14061957,"Ruin and Rising (Shadow and Bone, #3)",Leigh Bardugo,4.17,-0.5859,negative
3503947,يوتوبيا,أحمد خالد توفيق,3.9,0.0,neutral
421549,Certain Girls (Cannie Shapiro #2),Jennifer Weiner,3.7,0.2732,neutral
13152194,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,Cheryl Strayed,4.29,0.8934,positive
743599,"Beyond the Highland Mist (Highlander, #1)",Karen Marie Moning,3.99,0.0,neutral
15654,The Stranger Beside Me: Ted Bundy The Shocking Inside Story,Ann Rule,4.13,-0.4019,neutral
3054684,"Stargazer (Evernight, #2)",Claudia Gray,3.8,0.0,neutral
7668,Rising Sun,Michael Crichton,3.61,0.0,neutral
136167,The Other Side of Midnight (Midnight #1),Sidney Sheldon,3.89,0.0,neutral
7936809,"The Reversal (Harry Bosch, #16; Mickey Haller, #4; Harry Bosch Universe, #19)",Michael Connelly,4.13,0.0,neutral
10065,Wayside School Is Falling Down (Wayside School #2),"Louis Sachar, Joel Schick",4.17,-0.1531,neutral
7274337,The Invisible Bridge,"Julie Orringer, Arthur Morey",4.19,0.0,neutral
15861491,"The Fall of Five (Lorien Legacies, #4)",Pittacus Lore,4.24,0.0,neutral
56759,The Mayor of Casterbridge,"Thomas Hardy, Keith Wilson",3.8,0.4019,neutral
8732,The Red Pony,John Steinbeck,3.42,0.0,neutral
498389,"The Devil's Star (Harry Hole, #5)",Jo Nesbø,4.03,0.0,neutral
5159,Here on Earth,Alice Hoffman,3.68,0.0,neutral
119091,"Taltos (Lives of the Mayfair Witches, #3)","Anne Rice, Tim Curry",3.78,0.0,neutral
190361,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",Laurell K. Hamilton,4.08,0.0,neutral
9268487,"The Daylight War (Demon Cycle, #3)",Peter V. Brett,4.23,-0.5994,negative
1248179,The Appeal,John Grisham,3.58,0.0,neutral
13830,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",Tamora Pierce,4.2,0.3612,neutral
8680417,"Midnight Riot (Peter Grant, #1)",Ben Aaronovitch,3.92,-0.2732,neutral
9303,Lucy Sullivan Is Getting Married,Marian Keyes,3.74,0.0,neutral
34501,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",Terry Pratchett,4.29,-0.4939,neutral
50365,"A Suitable Boy (A Suitable Boy, #1)",Vikram Seth,4.1,0.0,neutral
22738563,We Should All Be Feminists,Chimamanda Ngozi Adichie,4.47,0.0,neutral
8087906,"River Marked (Mercy Thompson, #6)",Patricia Briggs,4.26,0.0,neutral
4135,I Like You: Hospitality Under the Influence,Amy Sedaris,3.87,0.3612,neutral
22320,"Pattern Recognition (Blue Ant, #1)",William Gibson,3.86,0.0,neutral
21936809,The Kind Worth Killing,Peter  Swanson,4.03,-0.0258,neutral
11525,"1,000 Places to See Before You Die",Patricia Schultz,3.83,-0.5994,negative
355916,"Physik (Septimus Heap, #3)","Angie Sage, Mark Zug",3.99,0.0,neutral
6667,Boy: Tales of Childhood,"Roald Dahl, Quentin Blake",4.09,0.0,neutral
10890,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,4.15,0.4215,neutral
184657,"Memorial Day (Mitch Rapp, #7)",Vince Flynn,4.3,0.0,neutral
13836,"Wild Magic (Immortals, #1)",Tamora Pierce,4.32,0.0,neutral
30013,Prelude to Foundation,Isaac Asimov,4.05,0.0,neutral
56728,"You Are Special (Wemmicksville, #1)",Max Lucado,4.45,0.4019,neutral
18798983,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renee Ahdieh,4.19,0.0,neutral
6260997,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,"Nicholas D. Kristof, Sheryl WuDunn",4.31,0.4215,neutral
10798418,Why We Broke Up,"Daniel Handler, Maira Kalman",3.49,-0.4215,neutral
18243700,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,4.48,0.0,neutral
2807199,American Wife,Curtis Sittenfeld,3.72,0.0,neutral
29394,"Cursor's Fury (Codex Alera, #3)",Jim Butcher,4.36,-0.5719,negative
334176,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,4.17,0.0,neutral
10910,Mercy,Jodi Picoult,3.57,0.3612,neutral
20727654,"The Paper Magician (The Paper Magician Trilogy, #1)",Charlie N. Holmberg,3.63,0.0,neutral
6023056,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",Steve Harvey,3.82,0.9014,positive
10335318,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",Candice Millard,4.19,-0.8225,negative
89724,We Have Always Lived in the Castle,"Shirley Jackson, Jonathan Lethem",4.05,0.0,neutral
56405,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,Emerson Eggerichs,4.17,0.9186,positive
2761626,"The Brass Verdict (Harry Bosch, #14; Mickey Haller, #2; Harry Bosch Universe, #17)",Michael Connelly,4.08,0.1531,neutral
216442,Dark Force Rising,Timothy Zahn,4.14,0.0,neutral
17262159,"Never Go Back (Jack Reacher, #18)",Lee Child,4.02,0.0,neutral
183656,The Two Princesses of Bamarre,Gail Carson Levine,4.02,0.0,neutral
228630,Black Boy,"Richard Wright, Jerry W. Ward Jr.",4.02,0.0,neutral
5167,Cane River,Lalita Tademy,4.04,0.0,neutral
43884,"Phantom (Sword of Truth, #10)",Terry Goodkind,3.99,0.3182,neutral
29582,Foundation and Earth (Foundation #5),Isaac Asimov,4.02,0.0,neutral
10058,Flags of Our Fathers,"James D. Bradley, Ron Powers",4.18,0.0,neutral
99111,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)","A.A. Milne, Ernest H. Shepard",4.43,0.0,neutral
112803,The Story of My Experiments With Truth,Mahatma Gandhi,4.07,0.3182,neutral
2265,It's Not About the Bike: My Journey Back to Life,"Lance Armstrong, Sally Jenkins",3.72,0.0,neutral
45546,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,4.22,0.4939,neutral
18803640,H is for Hawk,Helen Macdonald,3.74,0.0,neutral
21423525,Us,David Nicholls,3.66,0.0,neutral
66695,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",R.A. Salvatore,4.23,0.0,neutral
6393082,"Ender's Game, Volume 1: Battle School (Ender's Saga)","Christopher Yost, Orson Scott Card, Pasqual Ferry, Frank D'Armata",4.37,-0.3818,neutral
6218007,"Kimi ni Todoke: From Me to You, Vol. 1","Karuho Shiina, Tomo Kimura",4.23,0.0,neutral
182425,False Memory,Dean Koontz,3.87,0.0,neutral
34510,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",Terry Pratchett,3.91,0.0,neutral
12513614,"Captive in the Dark (The Dark Duet, #1)",C.J. Roberts,4.01,0.0,neutral
81959,As a Man Thinketh,James Allen,4.29,0.0,neutral
2082136,Bonk: The Curious Coupling of Science and Sex,Mary Roach,3.83,0.3182,neutral
544257,"Midnight Alley (The Morganville Vampires, #3)",Rachel Caine,4.11,0.0,neutral
23278537,The Little Paris Bookshop,"Nina George, Simon Pare",3.51,0.0,neutral
13562049,Sweet Tooth,Ian McEwan,3.4,0.4588,neutral
17333880,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",Abbi Glines,4.26,0.8126,positive
19675,"Executive Orders (Jack Ryan Universe, #9)",Tom Clancy,4.04,0.0,neutral
8592946,One Thousand Gifts: A Dare to Live Fully Right Where You Are,Ann Voskamp,4.03,0.0,neutral
156427,Psycho,Robert Bloch,4.09,0.0,neutral
45100,"Ship of Magic (Liveship Traders, #1)",Robin Hobb,4.12,0.0,neutral
148337,Where Eagles Dare ,"Alistair MacLean, Clint Willis",4.12,0.0,neutral
41977,Circle of Friends,Maeve Binchy,4.0,0.4767,neutral
23513349,Milk and Honey,Rupi Kaur,4.27,0.0,neutral
5720,"Rainbow Six (Jack Ryan Universe, #10)",Tom Clancy,4.07,0.0,neutral
16788,Fragile Things: Short Fictions and Wonders,Neil Gaiman,4.02,0.0,neutral
8196732,Sister,Rosamund Lupton,3.77,0.0,neutral
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)","Liu Cixin, Ken Liu",4.0,-0.4019,neutral
48002,"Thief of Time (Discworld, #26; Death, #5)",Terry Pratchett,4.25,-0.8074,negative
154798,Superman: Red Son,"Mark Millar, Kilian Plunkett, Andrew Robinson, Walden Wong, Dave Johnson",4.17,0.0,neutral
227593,Three Junes,Julia Glass,3.56,0.0,neutral
52309,The Autobiography of Benjamin Franklin,"Benjamin Franklin, Lewis Leary",3.83,0.0,neutral
1858013,The Reason for God: Belief in an Age of Skepticism,Timothy J. Keller,4.2,0.0258,neutral
12891107,"King of Thorns (The Broken Empire, #2)",Mark  Lawrence,4.2,-0.4767,neutral
12160906,"The Sins of the Father (The Clifton Chronicles, #2)",Jeffrey Archer,4.01,-0.4588,neutral
187811,"Shadowland (The Mediator, #1)",Meg Cabot,4.04,0.0,neutral
3047849,"Killer (Pretty Little Liars, #6)",Sara Shepard,4.07,-0.813,negative
4898,Blue Ocean Strategy: How To Create Uncontested Market Space And Make The Competition Irrelevant,"W. Chan Kim, Renée Mauborgne",3.86,0.2732,neutral
6431790,"Fang (Maximum Ride, #6)",James Patterson,4.07,0.0,neutral
8546358,The Peach Keeper,Sarah Addison Allen,3.84,0.0,neutral
815234,The Napping House,"Audrey Wood, Don    Wood",4.27,0.0,neutral
27239265,"The Short Drop (Gibson Vaughn, #1)",Matthew FitzSimmons,4.15,-0.2732,neutral
33453,"You Suck (A Love Story, #2)",Christopher Moore,3.82,0.3182,neutral
18104607,"Beautiful Oblivion (The Maddox Brothers, #1)",Jamie McGuire,4.13,0.5994,positive
77711,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,4.13,-0.34,neutral
6709,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now",Eckhart Tolle,4.25,0.0,neutral
19469,"The Face on the Milk Carton (Janie Johnson, #1)",Caroline B. Cooney,3.72,0.0,neutral
413158,Put Me in the Zoo,Robert Lopshire,4.13,0.0,neutral
6448470,"Firelight (Firelight, #1)",Sophie Jordan,3.88,0.0,neutral
9809,Invisible Cities,"Italo Calvino, William Weaver",4.19,0.0,neutral
11096647,"Flat-Out Love (Flat-Out Love, #1)",Jessica Park,4.01,0.8555,positive
17905709,The Narrow Road to the Deep North,Richard Flanagan,4.0,0.0,neutral
26582,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)","A.N. Roquelaure, Anne Rice",3.28,0.8225,positive
6114607,"The Midwife: A Memoir of Birth, Joy, and Hard Times",Jennifer Worth,4.17,0.6486,positive
10882,Hell's Angels: A Strange and Terrible Saga,Hunter S. Thompson,4.0,-0.5994,negative
9758764,Then Came You,Jennifer Weiner,3.69,0.0,neutral
395922,"The Awakening (The Vampire Diaries, #1)",L.J. Smith,3.41,0.0,neutral
73070,"It Had to Be You (Chicago Stars, #1)",Susan Elizabeth Phillips,4.04,0.0,neutral
13707738,Boomerang: Travels in the New Third World,Michael   Lewis,3.87,0.0,neutral
7227174,Fly Away Home,Jennifer Weiner,3.66,0.0,neutral
14662,The Red and the Black,"Stendhal, Roger Gard",3.87,0.0,neutral
16183,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",Philippa Gregory,3.69,0.5859,positive
332775,"Incarceron (Incarceron, #1)",Catherine Fisher,3.64,0.0,neutral
10800916,"Awake at Dawn (Shadow Falls, #2)",C.C. Hunter,4.29,0.0,neutral
452157,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,Bev Vincent,4.29,0.0,neutral
9462795,"Starcrossed (Starcrossed, #1)",Josephine Angelini,4.08,0.0,neutral
7739934,"Night Star (The Immortals, #5)",Alyson Noel,3.82,0.0,neutral
67238,Dead Poets Society,N.H. Kleinbaum,4.21,-0.6486,negative
23745132,Wreckage,Emily Bleeker,3.66,0.0,neutral
63720,"The Fifth Elephant (Discworld, #24; City Watch, #5)",Terry Pratchett,4.24,0.0,neutral
1524173,"The Sorcerer in the North (Ranger's Apprentice, #5)",John Flanagan,4.25,0.0,neutral
639864,Autobiography of a Yogi,Paramahansa Yogananda,4.22,0.0,neutral
9595650,"Hexed (The Iron Druid Chronicles, #2)",Kevin Hearne,4.22,0.0,neutral
1325218,"Scary Stories to Tell in the Dark (Scary Stories, #1)","Alvin Schwartz, Stephen Gammell",4.05,-0.4939,neutral
26109394,Fool Me Once,Harlan Coben,3.9,-0.4404,neutral
27323,Hiroshima,John Hersey,3.94,0.0,neutral
6316171,Hate List,Jennifer Brown,4.03,-0.5719,negative
15283043,The Distance Between Us,Kasie West,3.95,0.0,neutral
3873,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Karen Armstrong,3.85,0.2732,neutral
16131032,"Abaddon's Gate (The Expanse, #3)",James S.A. Corey,4.18,0.0,neutral
5932,Twenty Love Poems and a Song of Despair,"Pablo Neruda, W.S. Merwin, Cristina García",4.33,0.4404,neutral
382549,"The Cardinal of the Kremlin (Jack Ryan Universe, #5)",Tom Clancy,4.01,0.0,neutral
1062516,"No, David!",David Shannon,4.11,-0.3595,neutral
18414,Utopia,"Thomas More, Paul Turner",3.5,0.0,neutral
1099301,"The Name of This Book Is Secret (Secret, #1)","Pseudonymous Bosch, Gilbert Ford",4.04,0.0,neutral
18053060,"Dorothy Must Die (Dorothy Must Die, #1)",Danielle  Paige,3.84,-0.8316,negative
16429,The Husband,Dean Koontz,3.8,0.0,neutral
7048800,The Particular Sadness of Lemon Cake,Aimee Bender,3.19,-0.4404,neutral
6588,"The Big Bad Wolf  (Alex Cross, #9)",James Patterson,3.97,-0.5423,negative
533465,Balzac and the Little Chinese Seamstress,"Dai Sijie, Ina Rilke",3.63,0.0,neutral
18813642,Bad Feminist,Roxane Gay,3.91,-0.5423,negative
226709,"Petals on the Wind (Dollanganger, #2)",V.C. Andrews,3.82,0.0,neutral
6690,Danny the Champion of the World,"Roald Dahl, Quentin Blake",4.07,0.5994,positive
9160695,Battle Hymn of the Tiger Mother,Amy Chua,3.61,-0.3818,neutral
19351043,Nimona,Noelle Stevenson,4.2,0.0,neutral
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.97,0.5719,positive
6537,"From Potter's Field (Kay Scarpetta, #6)",Patricia Cornwell,4.02,0.0,neutral
84736,"Mary, Mary (Alex Cross, #11)",James Patterson,3.93,0.0,neutral
15055,Oranges Are Not the Only Fruit,Jeanette Winterson,3.75,0.0,neutral
16139641,"Grounded (Up in the Air, #3)",R.K. Lilley,4.29,0.0,neutral
19427193,I Too Had a Love Story,Ravinder Singh,3.64,0.6369,positive
25051,"Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #1)","Betty MacDonald, Alexandra Boiger",4.16,0.0,neutral
58962,"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #6)",Michael Connelly,4.15,0.0,neutral
18505796,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Dan   Harris,3.93,0.4184,neutral
120230,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,"Ina Garten, Quentin Bacon",4.16,0.0,neutral
32504,"Blood Work (Harry Bosch Universe, #8; Terry McCaleb #1)",Michael Connelly,4.11,0.0,neutral
41821,The Gods Themselves,Isaac Asimov,4.08,0.0,neutral
6393047,"The Viper's Nest (39 Clues, #7)",Peter Lerangis,3.97,0.0,neutral
7742,"Ahab's Wife, or The Star-Gazer",Sena Jeter Naslund,4.02,0.0,neutral
13570,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 01","CLAMP, Anthony Gerard",4.12,0.0,neutral
8962,"A Living Nightmare (Cirque Du Freak, #1)",Darren Shan,4.07,-0.4404,neutral
297627,"The League of Extraordinary Gentlemen, Vol. 1","Alan Moore, Kevin O'Neill",3.93,0.0,neutral
169756,Feed,M.T. Anderson,3.54,0.0,neutral
3819326,"Angels' Blood (Guild Hunter, #1)",Nalini Singh,4.12,0.0,neutral
752900,Medea,"Euripides, Rex Warner",3.83,0.0,neutral
6342491,"The Demon King (Seven Realms, #1)",Cinda Williams Chima,4.2,0.0,neutral
821056,Hinds' Feet on High Places,Hannah Hurnard,4.3,0.0,neutral
38333,Black Hole,Charles Burns,3.83,0.0,neutral
19358975,"Saga, Vol. 3 (Saga, #3)","Brian K. Vaughan, Fiona Staples",4.56,0.0,neutral
20263040,"Personal (Jack Reacher, #19)",Lee Child,3.9,0.0,neutral
15994634,Z: A Novel of Zelda Fitzgerald,Therese Anne Fowler,3.82,0.3182,neutral
4979,A Man Without a Country,Kurt Vonnegut Jr.,4.07,0.0,neutral
17667452,When I Found You,Catherine Ryan Hyde,3.92,0.0,neutral
25893693,Lilac Girls,Martha Hall Kelly,4.31,0.0,neutral
552894,"7th Heaven (Women's Murder Club, #7)","James Patterson, Maxine Paetro",4.06,-0.34,neutral
23664710,"Make Me (Jack Reacher, #20)",Lee Child,3.95,0.0,neutral
18428067,A Constellation of Vital Phenomena,Anthony Marra,4.13,0.296,neutral
13496738,"While It Lasts (Sea Breeze, #3)",Abbi Glines,4.24,0.0,neutral
13414676,The End of Your Life Book Club,Will Schwalbe,3.81,0.0,neutral
